Date,News
17 Jul 2020,reduce-tata-consultancy-services-targetrs-2070-dolat-capital
18 Jul 2020,hold-tata-consultancy-services-targetrs-2116-prabhudas-lilladher
18 Jul 2020,neutral-tcs-targetrs-2339-arihant-capital
20 Jul 2020,hold-tata-consultancy-services-targetrs-2400-icici-direct
20 Jul 2020,sell-tata-consultancy-services-targetrs-1750-emkay-global-financial
22 Jul 2020,business/h-1b-visa-restriction-may-make-tech-firms-offshore-jobs-to-countries-like-india-report
26 Aug 2020,business/covid-19-impact-|-tcs-infosys-to-gainmost-as-clients-stepit-spending-says-report
01 Sep 2020,business/despite-record-dropearningsgdpq1-india-inc-sees-more-thansilver-lining-for-fy21
02 Sep 2020,business/visa-issues-digital-adoption-to-drive-local-hiring-by-it-firmsthe-us
03 Sep 2020,gladiator-stocks-tata-consultancy-servicesicici-direct
07 Sep 2020,business/transnet-port-terminals-south-africa-partnerstcs-for-logistics-supply-chain-transformation
10 Sep 2020,buy-tata-consultancy-services-targetrs-2600-sharekhan
20 Sep 2020,business/tata-consultancy-services-sets11-covid-19-isolation-centres-for-staff-their-dependents
27 Sep 2020,business/tcs-opens-national-qualifier-test-to-corporates-for-recruiting-freshers
28 Sep 2020,stocks-views/hot-stocks-|-a-buy-callunited-spiritsa-selltcs-for-this-week
04 Oct 2020,business/market-cap810-most-valued-firms-zooms-rs-145-lakh-crore-tcs-biggest-gainer
05 Oct 2020,business/tcs-board-to-consider-share-buybackoctober-7
05 Oct 2020,business/tcs-m-cap-surpasses-rs-10-lakh-crore-mark-2nd-indian-firm-to-do-so
07 Oct 2020,business/tcs-announces-share-buyback533-crore-shares-for-rs-16000-crore
07 Oct 2020,business/tcs-q2-beat-street-estimates-8-key-pointsquarterly-scorecard
07 Oct 2020,business/tcs-q2-profit-grows-67-to-rs-7475-crore-qoq-announces-rs-16000-crore-share-buyback
07 Oct 2020,business/tcs-rolls-out-salary-incrementsoctober-hires-16000july-september
07 Oct 2020,result-poll/tcs-q2-preview-deal-wins-may-drive-revenue-growth-cost-optimisation-to-boost-margins
07 Oct 2020,tcs-consolidated-september-2020-net-sales-at-rs-4013500-crore297-y-o-y
08 Oct 2020,accumulate-tata-consultancy-services-targetrs-2950-dolat-capital-market
08 Oct 2020,business/tcs-–promising-betpost-pandemic-technology-upcycle
08 Oct 2020,buy-tata-consultancy-services-targetrs-3150-sharekhan
08 Oct 2020,buy-tata-consultancy-services-targetrs-3200-prabhudas-lilladher
08 Oct 2020,buy-tata-consultancy-services-targetrs-3300-icici-direct
08 Oct 2020,hold-tcs-targetrs-2780-emkay-global-financial
08 Oct 2020,tcs-q2fy21-results-key-highlights-fromcompany39s-earnings-concall
09 Oct 2020,hold-tata-consultancy-services-targetrs-2994-arihant-capital
13 Oct 2020,buy-tata-consultancy-services-targetrs-3236-geojit
14 Oct 2020,business/infosys-plans-to-hire-15000-freshers-next-year-rolls-out-salary-hikes-effective-january-2021
14 Oct 2020,business/tcs-to-recruit-10000-staffus-by-2022
02 Nov 2020,business/mistrys’-tata-sons-exit-plan-to-bring-tax-windfall-forcentre-report
09 Nov 2020,business/tcs-to-acquire-postbank-systems-agdeutsche-bank-ag
17 Nov 2020,business/tcs-to-build-investment-insights-solution-for-capital-markets-industry
26 Nov 2020,business/fc-kohli-no-more-fatherindian-it-industry-had-‘a-tough-love’-management-style-that-pushed-barriers
04 Jan 2021,business/where-does-digital-asrevenue-metric-stand-for-it-firms
05 Jan 2021,it-q3-preview-3-stocks-to-betas-robust-qoq-topline-growth-likelyupward-revisionfull-year-growth-forecasts
08 Jan 2021,result-poll/tcs-q3-preview-large-deal-wins-to-boost-revenuewage-revision-could-impact-margin
08 Jan 2021,tcs-q3-profit-rises-72-to-rs-8701-crore-constant-currency-revenue-at-41-beats-estimates
09 Jan 2021,tcs-consolidated-december-2020-net-sales-at-rs-4201500-crore542-y-o-y
09 Jan 2021,tcs-standalone-december-2020-net-sales-at-rs-3495700-crore58-y-o-y
11 Jan 2021,business/interview-|-tcs-to-recruit-40000campusesfy22-says-cfo-v-ramakrishnan
11 Jan 2021,business/tcs-–-canstellar-showa-seasonally-weak-quarter-justifyoptically-expensive-valuation
11 Jan 2021,buy-tata-consultancy-services-targetrs-3586-prabhudas-lilladher
11 Jan 2021,buy-tata-consultancy-services-targetrs-3590-sharekhan
11 Jan 2021,buy-tata-consultancy-services-targetrs-3600-icici-direct
11 Jan 2021,hold-tata-consultancy-services-targetrs-3150-emkay-global-financial
11 Jan 2021,hold-tata-consultancy-services-targetrs-3337-arihant-capital
11 Jan 2021,neutral-tata-consultancy-services-targetrs-3175-motilal-oswal
11 Jan 2021,reduce-tata-consultancy-services-targetrs-3300dolat-capital-market
12 Jan 2021,tcs-consolidated-december-2020-net-sales-at-rs-4201500-crore542-y-o-y
12 Jan 2021,tcs-standalone-december-2020-net-sales-at-rs-3495700-crore58-y-o-y
15 Jan 2021,business/hcl-tech39s-growth-streak-to-continue-as-it-looks-at-multi-year-technology-upcycle-says-cfo-prateek-aggarwal
20 Jan 2021,stocks-views/it-majors-beat-street-estimatesq3-how-should-you-playsector
21 Jan 2021,business/h-1b-visa-president-joe-biden’s-proposed-immigration-bill-could-bring-relief-for-indian-techies-it-firms
25 Jan 2021,business/tcs-pips-accenture-to-becomeworld39s-most-valued-it-firm
31 Jan 2021,business/nine10-most-valued-firms-take-over-rs-396-lakh-crore-hitmarket-cap
10 Feb 2021,business/tcs-to-recruit-1500-tech-staffuk
19 Feb 2021,business/four-yearsn-chandrasekaran-the-marathoner-builds-his-legacy-at-tata-sons-one-step-attime
19 Feb 2021,business/has-chandra-been-able-to-beat-market-expectations-since-he-took-over-as-tata-group-chairman
04 Mar 2021,business/tcs-introduces-solutions-for-covid-19-testing-vaccine-management
04 Apr 2021,business/eighttop-10-most-valued-companies-together-add-over-rs-12-lakh-crorem-cap
12 Apr 2021,result-poll/tcs-q4fy21-preview-|-earnings-expected-to-beat-peers-deal-wins-key
12 Apr 2021,tcs-q4-profit-jumps-63-qoq-to-rs-9246-crore-cc-revenue-growth-at-42highest-ever-quarterly-deal-wins
13 Apr 2021,business/tcs-whyfully-discovered-stock-will-continue-to-attract-investor-attention
13 Apr 2021,buy-tata-consultancy-services-targetrs-3636-prabhudas-lilladher
13 Apr 2021,buy-tata-consultancy-services-targetrs-3750-sharekhan
13 Apr 2021,buy-tata-consultancy-services-targetrs-3800-icici-direct
13 Apr 2021,neutral-tcs-targetrs-3250-motilal-oswal
13 Apr 2021,reduce-tata-consultancy-services-targetrs-3370-dolat-capital-market
13 Apr 2021,tcs-consolidated-march-2021-net-sales-at-rs-4370500-crore941-y-o-y
13 Apr 2021,tcs-standalone-march-2021-net-sales-at-rs-3601700-crore841-y-o-y
14 Apr 2021,hold-tata-consultancy-services-targetrs-3150-emkay-global-financial
15 Apr 2021,buy-tata-consultancy-services-targetrs-3610-anand-rathi
16 Apr 2021,buy-tata-consultancy-services-targetrs-3773-geojit
07 May 2021,tcs-consolidated-march-2021-net-sales-at-rs-4370500-crore941-y-o-y
09 May 2021,business/robust-regulatory-framework-needed-to-deal39open-banking39-challenges-experts
16 May 2021,business/m-capeight-most-valued-companies-plummets-over-rs-113-lakh-crore
25 May 2021,accumulate-tata-consultancy-services-targetrs-3370-dolat-capital-market
26 May 2021,business/tcs-sees-pandemic-driven-boosteurope-as-clients-adopt-new-technologies
08 Jun 2021,business/london-marathon-announces-tcs-as-title-sponsor
09 Jun 2021,stocks-views/hot-stocks-|-can-bettcs-lt-finance-holdings-ramco-cements-for-short-term
18 Jun 2021,stocks-views/tcs-stock-price-flirts52-week-high-analysts-hope-for-more-upside
06 Jul 2021,business/sonyliv-partners-tcs-to-transform-customer-experience-drive-growth
08 Jul 2021,result-analysis/tcs-misses-street-expectationsq1-top-7-highlightsjune-quarter-scorecard
08 Jul 2021,result-poll/tcs-q1-preview-seasonality-strong-bookings-digital-traction-to-boost-revenue-wages-to-hit-margin
08 Jul 2021,tcs-consolidated-june-2021-net-sales-at-rs-4541100-crore185-y-o-y
08 Jul 2021,tcs-q1-result-net-profit-falls-26-to-rs-9008-crore-growth-across-verticles-boosts-revenue-by-39
09 Jul 2021,accumulate-tata-consultancy-services-targetrs-3663-arihant-capital
09 Jul 2021,business/tcs-–-a-soft-quarter-does-not-take-awaylong-term-investment-case
09 Jul 2021,buy-tata-consultancy-services-targetrs-3776-prabhudas-lilladher
09 Jul 2021,buy-tcs-targetrs-3750-sharekhan
09 Jul 2021,hold-tata-consultancy-services-targetrs-3500-emkay-global-financial
09 Jul 2021,neutral-tcs-targetrs-3400-motilal-oswal
14 Jul 2021,tcs-consolidated-june-2021-net-sales-at-rs-4541100-crore185-y-o-y
14 Jul 2021,tcs-standalone-june-2021-net-sales-at-rs-3772200-crore1928-y-o-y
11 Aug 2021,stocks-views/hot-stocks-|-tcs-mm-cummins-india-can-giveto-11-returnshort-term
25 Aug 2021,business/tata-consultancy-services39-market-cap-crosses-rs-135-lakh-crore
31 Aug 2021,business/tata-consultancy-services-market-cap-crosses-rs-14-lakh-crore
02 Sep 2021,buy-tata-consultancy-services-targetrs-4250-sharekhan
09 Sep 2021,business/tcs-launches-39biggest-recruitment-drive39-for-women-professionals-see-details
15 Sep 2021,business/indian-it-companies-important-partnerstransformation-journeysnorth-american-biz-tcs-executive
03 Oct 2021,business/mcapeighttop-10-valued-companies-tumble-over-rs-180-lakh-crore
06 Oct 2021,business/sbi-extends-contracttcs-for-five-years
08 Oct 2021,result-poll/tcs-q2-preview-|-experts-predict-5-growthtoplineq1-like-deals
08 Oct 2021,result-poll/tcs-q2-preview-|-experts-predict-5-growthtoplineq1-like-deals
08 Oct 2021,result-poll/tcs-q2-result-preview-|-experts-predict-5-growthtoplineq1-like-deals
08 Oct 2021,tcs-q2-earnings-hereten-key-takeaways
08 Oct 2021,tcs-q2-result-|-profit-jumps-141-to-rs-9624-croremisses-street-estimates
09 Oct 2021,resultsbrokerage-conference-call/tcs-q2-results-key-highlights-fromcompany’s-earnings-concall
10 Oct 2021,stocks-views/tcs-q2-earnings-miss-street-estimates-checkbrokerages-say
11 Oct 2021,accumulate-tata-consultancy-services-targetrs-4256-kr-choksey
11 Oct 2021,business/a-soft-quarter-for-tcs-—-avoid-or-add
11 Oct 2021,business/tcs-to-continue-investments-as-per-business-requirements-cfo-samir-seksaria
11 Oct 2021,buy-tata-consultancy-services-targetrs-4113-prabhudas-lilladher
11 Oct 2021,buy-tata-consultancy-services-targetrs-4395-yes-securities
11 Oct 2021,buy-tata-consultancy-services-targetrs-4400-sharekhan
11 Oct 2021,buy-tata-consultancy-services-targetrs-4530-icici-direct
11 Oct 2021,hold-tata-consultancy-services-targetrs-3700-emkay-global-financial
11 Oct 2021,neutral-tcs-targetrs-3770-motilal-oswal
12 Oct 2021,tcs-consolidated-september-2021-net-sales-at-rs-4686700-crore1677-y-o-y
12 Oct 2021,tcs-standalone-september-2021-net-sales-at-rs-3931500-crore1783-y-o-y
13 Oct 2021,buy-tata-consultancy-services-targetrs-4298-geojit
13 Nov 2021,q2-results-review-how-top-indian-it-companies-faredthe-quarter-gone-by
10 Dec 2021,buy-tcs-targetrs-4220-motilal-oswal
17 Dec 2021,buy-tata-consultancy-services-targetrs-4400-sharekhan
17 Dec 2021,buy-tata-consultancy-services-targetrs-4400-sharekhan
12 Jan 2022,result-poll/tcs-q3-results-preview-–-pat-may-increase-145-percentlast-year-revenue-may-grow-16-percent
12 Jan 2022,tcs-q3-results-|-profit-rises-to-rs-9769-crore-revenue-grows-to-rs-48885-crore
13 Jan 2022,business/tcs-–-industry-opportunity-presents-upside-downside-limited-thanks-to-buyback
13 Jan 2022,buy-tata-consultancy-services-targetrs-4150-emkay-global-financial
13 Jan 2022,buy-tata-consultancy-services-targetrs-4468-prabhudas-lilladher
13 Jan 2022,buy-tata-consultancy-services-targetrs-4600-sharekhan
13 Jan 2022,buy-tcs-targetrs-4250-motilal-oswal
13 Jan 2022,hold-tata-consultancy-services-targetrs-4235-arihant-capital
13 Jan 2022,hold-tata-consultancy-services-targetrs-4235-arihant-capital
13 Jan 2022,tcs-consolidated-december-2021-net-sales-at-rs-4888500-crore1635-y-o-y
13 Jan 2022,tcs-standalone-december-2021-net-sales-at-rs-4084500-crore1684-y-o-y
14 Jan 2022,accumulate-tata-consultancy-services-targetrs-4256-kr-choksey
14 Jan 2022,business/tata-sons-ticl-to-participatetcs-mega-buyback-offer-to-sell-shares-worth-rs-12993-crore
14 Jan 2022,business/tata-sons-ticl-to-participatetcs-mega-buyback-offer-to-sell-shares-worth-rs-12993-crore
14 Jan 2022,tcs-consolidated-december-2021-net-sales-at-rs-4888500-crore1635-y-o-y
14 Jan 2022,tcs-standalone-december-2021-net-sales-at-rs-4084500-crore1684-y-o-y
18 Jan 2022,buy-tata-consultancy-services-targetrs-4457-geojit
18 Jan 2022,buy-tata-consultancy-services-targetrs-4600-icici-direct
11 Mar 2022,stocks-views/tcs-buyback-sees-record-participation-led-by-retail-investors-mfs
11 Mar 2022,stocks-views/tcs-buyback-sees-record-participation-led-by-retail-investors-mfs
11 Mar 2022,stocks-views/tcs-buyback-sees-record-participation-surpasses-202039s-peak
17 Mar 2022,business/tcs-bags-multi-year-dealaustralia39s-western-power
23 Mar 2022,business/tcs-ready-to-roll-out-5g-network-anyday
11 Apr 2022,result-poll/tcs-earnings-preview-profit-after-taxmarch-quarter-may-increase-8last-year-revenue-likely-to-grow-155
11 Apr 2022,result-poll/tcs-earnings-preview-profit-after-taxmarch-quarter-may-increase-8last-year-revenue-likely-to-grow-155
11 Apr 2022,result-poll/tcs-earnings-preview-profit-after-taxmarch-quarter-may-increase-8last-year-revenue-likely-to-grow-155
11 Apr 2022,tcs-adds-over-1-lakh-freshersfy22-to-hire-40000-freshersfy23
11 Apr 2022,tcs-closes-fy22record-high-order-book-here10-key-takeawaysresults
12 Apr 2022,accumulate-tata-consultancy-services-targetrs-4256-kr-choksey
12 Apr 2022,accumulate-tata-consultancy-services-targetrs-4256-kr-choksey
12 Apr 2022,business/tcs-signs-off-fy22-onhigh-note-better-days-ahead
12 Apr 2022,business/tcs-–-strong-demand-moderationsupply-challenges-point-tointeresting-fy23
12 Apr 2022,buy-tata-consultancy-services-targetrs-4221-prabhudas-lilladher
12 Apr 2022,buy-tata-consultancy-services-targetrs-4600-sharekhan
12 Apr 2022,buy-tata-consultancy-services-targetrs-4600-sharekhan
12 Apr 2022,buy-tata-consultancy-servicestargetrs-4336-yes-securities
12 Apr 2022,buy-tcs-targetrs-4240motilal-oswal
12 Apr 2022,hold-tata-consultancy-services-targetrs-3519-icici-securities
12 Apr 2022,neutral-tcs-targetrs-3720-arihant-capital
12 Apr 2022,neutral-tcs-targetrs-3720-arihant-capital
12 Apr 2022,tcs-consolidated-march-2022-net-sales-at-rs-5059100-crore1576-y-o-y
12 Apr 2022,tcs-standalone-march-2022-net-sales-at-rs-4245900-crore1789-y-o-y
14 Apr 2022,business/infosys-–-q4-softoutlook-takesshine
14 Apr 2022,buy-tata-consultancy-services-targetrs-4350-anand-rathi
14 Apr 2022,buy-tata-consultancy-services-targetrs-4350-anand-rathi
26 May 2022,dr-copper-is-givingbig-warning-signal-to-equity-markets
16 Jun 2022,buy-tcs-targetrs-4000-emkay-global-financial
17 Jun 2022,buy-tata-consultancy-services-targetrs-3800-sharekhan
27 Jul 2022,business/tcs-signs-dealms-expects-361-billion-retail-sector-businessuk-europe-to-outgrow-company-revenues
03 Aug 2022,stocks-views/smaller-may-be-better-as-it-sector-braces-for-stronger-macro-headwinds
03 Aug 2022,stocks-views/smaller-may-be-better-as-it-sector-braces-for-stronger-macro-headwinds
14 Sep 2022,business/combined-valuetop-75-indian-brands-rebound-35-to-36393-billion-tcs-leadspack
15 Sep 2022,business/tcs-launches-mobility-cloud-suite-for-automakerssuppliers
10 Oct 2022,tcs-earnings-for-q2-beatall-counts-profitability-shoots-past-rs-10000-crore
10 Oct 2022,tcs-q2-result-net-profit-jumps-8-yoy-to-rs-10465-crore-revenue-rises-18
11 Oct 2022,business/tcs-–-should-you-buy-afterbetter-q2-fy23-show
11 Oct 2022,buy-tata-consultancy-services-targetrs-3650-sharekhan
11 Oct 2022,buy-tata-consultancy-services-targetrs-3739-kr-choksey
11 Oct 2022,buy-tcs-targetrs-3580-motilal-oswal
11 Oct 2022,hold-tata-consultancy-services-targetrs-3191-icici-securities
13 Oct 2022,tcs-consolidated-september-2022-net-sales-at-rs-5530900-crore1801-y-o-y
13 Oct 2022,tcs-standalone-september-2022-net-sales-at-rs-4681900-crore1909-y-o-y
14 Oct 2022,buy-tata-consultancy-services-targetrs-3635-geojit
17 Oct 2022,business/funding-environment-for-digital-push-remains-strong-says-tcs-chief-executive-rajesh-gopinathan
17 Oct 2022,how-tcs-wipro-infosyshcltech-faredq2fy23
09 Jan 2023,tcs-q3-result-net-profit-rises-11-to-rs-10883-crore-revenue19
10 Jan 2023,business/tcs-–-what-should-investors-do-afterdecent-q3
10 Jan 2023,buy-tcs-targetrs-3810-motilal-oswal
10 Jan 2023,hold-tcs-targetrs-3200-emkay-global-financial
10 Jan 2023,hold-tcs-targetrs-3200-emkay-global-financial
13 Jan 2023,buy-tata-consultancy-services-targetrs-3650-sharekhan
20 Jan 2023,tcs-consolidated-december-2022-net-sales-at-rs-5822900-crore1911-y-o-y
20 Jan 2023,tcs-standalone-december-2022-net-sales-at-rs-4927500-crore2064-y-o-y
02 Feb 2023,buy-tcs-targetrs-3950-motilal-oswal
22 Feb 2023,business/it-sector-can-shield-youdomestic-headwinds-an-upgradethe-pipeline
17 Mar 2023,business/tcs-management-change-a-surprise-movenotsetback
17 Mar 2023,buy-tcs-targetrs-3810-motilal-oswal
20 Mar 2023,buy-tata-consultancy-services-targetrs-3780-icici-direct
21 Mar 2023,business/tata-group-likelytalks-to-engage-outgoing-tcs-ceo-rajesh-gopinathan-beyond-september-15
13 Apr 2023,business/tcs-q4fy23-doesgrowth-weakness-throw-upopportunity
13 Apr 2023,buy-tata-consultancy-services-targetrs-3650-sharekhan
13 Apr 2023,buy-tata-consultancy-services-targetrs-3817-kr-choksey
13 Apr 2023,buy-tata-consultancy-services-targetrs-3860-motilal-oswal
13 Apr 2023,buy-tata-consultancy-services-targetrs-3882-religare-retail-research
14 Apr 2023,buy-tata-consultancy-services-targetrs-3720-icici-direct
20 Apr 2023,tcs-standalone-march-2023-net-sales-at-rs-4978000-crore1724-y-o-y
21 Apr 2023,tcs-consolidated-march-2023-net-sales-at-rs-5916200-crore1694-y-o-y
12 Jun 2023,buy-tcs-targetrs-3860-motilal-oswal
16 Jun 2023,business/time-is-right-for-india-us-trade-to-grow-exponentially-says-tcs-north-america-head
26 Jun 2023,business/tcs-standard-life-teamto-enhance-european-policyholders39-customer-experience
12 Jul 2023,tcs-q1-results-net-profit168-at-rs-11074-crore-revenue-at-rs-59381-crore
13 Jul 2023,business/tcs-q1-fy24-–-macro-impact-dents-show-near-term-outlook-cloudy
13 Jul 2023,buy-tata-consultancy-services-targetrs-3650-sharekhan
13 Jul 2023,buy-tata-consultancy-services-targetrs-3882-religare-retail-research
13 Jul 2023,buy-tcs-targetrs-3790-motilal-oswal
13 Jul 2023,hold-tata-consultancy-services-targetrs-3370-axis-securities
